,id_new,id,pt,geometry,all_tags
0,36.5400085_-89.5958862_ts1,36.54_-89.596_ts1,"(36.5400085, -89.5958862)","POLYGON((-89.5958862 36.5400085, -89.5959794 36.5399108, -89.5959713 36.5389824, -89.5956878 36.5389447, -89.5933342 36.5389781, -89.592955 36.5396274, -89.5929756 36.5396616, -89.5930685 36.5398163, -89.5932023 36.5399922, -89.5933118 36.540028, -89.5958862 36.5400085))","[{'key': 'amenity', 'value': 'parking'}, {'key': 'name', 'value': 'Truck Parking'}]"
1,54.8565589_-2.875634_ts1,54.857_-2.876_ts1,"(54.8565589, -2.875634)","POLYGON((-2.875634 54.8565589, -2.8753282 54.8562748, -2.8749419 54.8564416, -2.874781 54.8563119, -2.8738583 54.8567195, -2.8741909 54.8570005, -2.8742607 54.8569634, -2.8745664 54.8572105, -2.874722 54.8571271, -2.8748293 54.8572012, -2.8751029 54.8571086, -2.87506 54.8570376, -2.8752102 54.856982, -2.8751512 54.8569295, -2.8754891 54.8567874, -2.8755481 54.8567442, -2.87565 54.8566022, -2.875634 54.8565589))","[{'key': 'amenity', 'value': 'parking'}, {'key': 'hgv', 'value': 'designated'}, {'key': 'name', 'value': 'Truck Stop'}, {'key': 'source', 'value': 'Bing'}, {'key': 'surface', 'value': 'paved'}]"
2,38.2476037_-84.5447897_ts1,38.248_-84.545_ts1,"(38.2476037, -84.5447897)","POLYGON((-84.5447897 38.2476037, -84.5451907 38.248718, -84.5453114 38.2486864, -84.5454267 38.2484779, -84.545589 38.2488908, -84.5460892 38.2490635, -84.5455608 38.247628, -84.5453342 38.2475247, -84.5452242 38.2474352, -84.5451666 38.247333, -84.5449936 38.2473004, -84.5447897 38.2476037))","[{'key': 'amenity', 'value': 'parking'}, {'key': 'name', 'value': 'truck parking'}, {'key': 'parking', 'value': 'surface'}]"
3,35.4256176_-84.6888667_ts1,35.426_-84.689_ts1,"(35.4256176, -84.6888667)","POLYGON((-84.6888667 35.4256176, -84.6887835 35.425551, -84.6868832 35.4273159, -84.6868457 35.4273672, -84.6868322 35.4274514, -84.6868537 35.4276579, -84.6868175 35.4277213, -84.6869422 35.4278043, -84.6888318 35.4260471, -84.6888747 35.4259968, -84.6888882 35.4259324, -84.6888667 35.4256176))","[{'key': 'amenity', 'value': 'parking'}, {'key': 'name', 'value': 'truck parking'}, {'key': 'parking', 'value': 'surface'}]"
4,42.7899152_-82.66045_ts1,42.79_-82.66_ts1,"(42.7899152, -82.66045)","POLYGON((-82.66045 42.7899152, -82.6597848 42.790053, -82.6595112 42.7902361, -82.6594683 42.7903227, -82.658095 42.7913334, -82.6587226 42.7912389, -82.6604982 42.7899526, -82.66045 42.7899152))","[{'key': 'amenity', 'value': 'parking'}, {'key': 'name', 'value': 'truck parking'}, {'key': 'parking', 'value': 'surface'}]"
5,39.1088222_-108.6404595_ts1,39.109_-108.64_ts1,"(39.1088222, -108.6404595)","POLYGON((-108.6404595 39.1088222, -108.6391023 39.1087618, -108.6390997 39.1093591, -108.6404535 39.1094178, -108.6404595 39.1088222))","[{'key': 'amenity', 'value': 'parking'}, {'key': 'capacity', 'value': '60'}, {'key': 'name', 'value': 'Truck Parking'}, {'key': 'parking', 'value': 'surface'}]"
6,49.7029427_5.6228375_ts1,49.703_5.623_ts1,"(49.7029427, 5.6228375)","POLYGON((5.6228375 49.7029427, 5.6228145 49.7029055, 5.6228032 49.7028746, 5.6228104 49.7028406, 5.6228359 49.7028141, 5.6229637 49.7027687, 5.6233477 49.7026685, 5.6239502 49.7026793, 5.6244778 49.7032872, 5.6248013 49.7033857, 5.625436 49.703171, 5.6252652 49.7027693, 5.6257809 49.7027541, 5.6258298 49.7042753, 5.6257873 49.7048096, 5.6251368 49.704847, 5.6250808 49.704169, 5.6252419 49.7041401, 5.6253021 49.7040962, 5.6252419 49.703943, 5.6250517 49.7039204, 5.6245994 49.7033843, 5.6235635 49.7037543, 5.6228375 49.7029427))","[{'key': 'access', 'value': 'customers'}, {'key': 'amenity', 'value': 'parking'}, {'key': 'capacity', 'value': '100'}, {'key': 'fee', 'value': 'no'}, {'key': 'hgv', 'value': 'designated'}, {'key': 'name', 'value': 'Truck Center Habay'}, {'key': 'operator', 'value': 'truck center'}, {'key': 'parking', 'value': 'surface'}, {'key': 'source', 'value': 'local knowledge'}]"
7,52.0690987_6.1927309_ts1,52.069_6.193_ts1,"(52.0690987, 6.1927309)","POLYGON((6.1927309 52.0690987, 6.1926831 52.069078, 6.1926715 52.0690547, 6.1927983 52.0684999, 6.1928297 52.0683317, 6.1927484 52.0683228, 6.1927704 52.0682304, 6.1928808 52.0682392, 6.192915 52.0682247, 6.1929461 52.0681066, 6.1929885 52.0680756, 6.1930794 52.0680727, 6.1936107 52.0680944, 6.1936771 52.0681242, 6.1936986 52.0681613, 6.1934503 52.0691281, 6.193434 52.0691506, 6.1934028 52.069159, 6.1932004 52.0691453, 6.1931596 52.0691378, 6.1929231 52.0691216, 6.1927309 52.0690987))","[{'key': 'access', 'value': 'private'}, {'key': 'amenity', 'value': 'parking'}, {'key': 'name', 'value': 'Truckparking'}]"
8,47.6654489_16.6058452_ts1,47.665_16.606_ts1,"(47.6654489, 16.6058452)","POLYGON((16.6058452 47.6654489, 16.6067932 47.6647903, 16.6072551 47.6647537, 16.6076078 47.6645204, 16.6076772 47.6645489, 16.6079738 47.6646704, 16.6059115 47.6661082, 16.6057006 47.6659711, 16.6053867 47.665767, 16.605502 47.665687, 16.6058452 47.6654489))","[{'key': 'access', 'value': 'permissive'}, {'key': 'amenity', 'value': 'parking'}, {'key': 'highway', 'value': 'service'}, {'key': 'name', 'value': 'Truck terminal'}, {'key': 'parking', 'value': 'surface'}]"
9,41.7493113_-85.6648099_ts1,41.749_-85.665_ts1,"(41.7493113, -85.6648099)","POLYGON((-85.6648099 41.7493113, -85.6647751 41.7493874, -85.6648287 41.7494354, -85.6654108 41.750478, -85.6655636 41.750484, -85.6684014 41.7498636, -85.6682459 41.748807, -85.668278 41.748691, -85.6681761 41.7485809, -85.6678328 41.748663, -85.6674036 41.7488671, -85.6669503 41.7490572, -85.6662825 41.7492113, -85.6657165 41.7493033, -85.6652927 41.7493233, -85.6648099 41.7493113))","[{'key': 'amenity', 'value': 'parking'}, {'key': 'name', 'value': 'truck parking'}, {'key': 'parking', 'value': 'surface'}]"
10,37.4717122_-92.8569141_ts1,37.472_-92.857_ts1,"(37.4717122, -92.8569141)","POLYGON((-92.8569141 37.4717122, -92.8567649 37.4715773, -92.8566988 37.4713314, -92.8565798 37.4713254, -92.854381 37.4715803, -92.8543565 37.4716177, -92.8543602 37.4724078, -92.8544801 37.4723957, -92.8551705 37.4723208, -92.8562631 37.4722191, -92.8569103 37.4721365, -92.8569122 37.4719232, -92.8569141 37.4717122))","[{'key': 'amenity', 'value': 'parking'}, {'key': 'name', 'value': 'Truck Parking'}, {'key': 'parking', 'value': 'surface'}, {'key': 'source', 'value': 'Bing'}]"
11,42.4804664_-88.9980027_ts1,42.48_-88.998_ts1,"(42.4804664, -88.9980027)","POLYGON((-88.9980027 42.4804664, -88.9980329 42.4804189, -88.9980286 42.480408, -88.9979958 42.4803282, -88.9979304 42.4803063, -88.9978845 42.4802911, -88.9978302 42.4802728, -88.997782 42.4802567, -88.9977364 42.4802414, -88.9976929 42.4802268, -88.9976416 42.4802096, -88.9975878 42.4801916, -88.9975422 42.4801763, -88.9974891 42.4801585, -88.9974418 42.4801426, -88.9974016 42.4801292, -88.9973526 42.4801128, -88.9972798 42.4800883, -88.9972343 42.4800731, -88.9971902 42.4800583, -88.9971438 42.4800428, -88.9970963 42.4800268, -88.9970376 42.4800072, -88.9969904 42.4799913, -88.9969518 42.4799784, -88.9969017 42.4799616, -88.9968569 42.4799466, -88.9968512 42.4799447, -88.9968053 42.4799292, -88.9967619 42.4799147, -88.9967129 42.4798983, -88.9966646 42.4798821, -88.99662 42.4798672, -88.9965722 42.4798511, -88.9965232 42.4798347, -88.9964772 42.4798476, -88.9964964 42.4798947, -88.9964907 42.479907, -88.9964666 42.4799593, -88.9964586 42.4799617, -88.9963921 42.4799813, -88.9964108 42.4800129, -88.9964315 42.4800198, -88.9964777 42.4800351, -88.9965268 42.4800514, -88.9965723 42.4800664, -88.9966197 42.4800822, -88.9966675 42.480098, -88.9967178 42.4801146, -88.9967611 42.480129, -88.9968099 42.4801451, -88.9968621 42.4801624, -88.9969088 42.4801779, -88.9969604 42.480195, -88.9970046 42.4802096, -88.9970518 42.4802253, -88.9971027 42.4802421, -88.9971593 42.4802609, -88.9972291 42.480284, -88.9972919 42.4803048, -88.9973263 42.4803162, -88.9973734 42.4803318, -88.9974189 42.4803468, -88.997464 42.4803618, -88.9975126 42.4803779, -88.9975542 42.4803917, -88.997605 42.4804085, -88.9976491 42.4804231, -88.9976967 42.4804389, -88.997743 42.4804542, -88.9977913 42.4804702, -88.9978386 42.4804859, -88.9979053 42.4805042, -88.9979997 42.4804711, -88.9980027 42.4804664))","[{'key': 'amenity', 'value': 'parking'}, {'key': 'motorcar', 'value': 'yes'}, {'key': 'name', 'value': 'car parking'}, {'key': 'parking', 'value': 'surface'}]"
12,43.7505221_-89.9481245_ts1,43.751_-89.948_ts1,"(43.7505221, -89.9481245)","POLYGON((-89.9481245 43.7505221, -89.9474145 43.7502529, -89.9477149 43.7509335, -89.9478097 43.7510901, -89.9479703 43.7513175, -89.9481149 43.7514568, -89.9482803 43.7516006, -89.9484506 43.7517248, -89.9486161 43.7518176, -89.9487462 43.7518698, -89.9488233 43.7518733, -89.9492988 43.751784, -89.9493839 43.7516703, -89.9490803 43.7515531, -89.9488779 43.7514521, -89.9487108 43.7513361, -89.9485582 43.7512102, -89.9484249 43.7510698, -89.9482964 43.7508934, -89.9482193 43.7507379, -89.9481245 43.7505221))","[{'key': 'amenity', 'value': 'parking'}, {'key': 'hgv', 'value': 'designated'}, {'key': 'name', 'value': 'Truck Parking'}, {'key': 'parking', 'value': 'surface'}]"
13,-34.6070633_150.2258625_ts1,-34.607_150.226_ts1,"(-34.6070633, 150.2258625)","POLYGON((150.2258625 -34.6070633, 150.2257034 -34.6071712, 150.2259974 -34.607442, 150.2260984 -34.607385, 150.2261605 -34.6073718, 150.226276 -34.6073759, 150.2266387 -34.607148, 150.2265254 -34.6070222, 150.2260588 -34.6070106, 150.2259511 -34.6070349, 150.2258625 -34.6070633))","[{'key': 'amenity', 'value': 'parking'}, {'key': 'hgv', 'value': 'yes'}, {'key': 'name', 'value': 'Truck Parking'}, {'key': 'parking', 'value': 'surface'}, {'key': 'surface', 'value': 'concrete'}]"
14,42.2924259_-84.2145256_ts1,42.292_-84.215_ts1,"(42.2924259, -84.2145256)","POLYGON((-84.2145256 42.2924259, -84.2144075 42.2924477, -84.2143003 42.2924933, -84.2141963 42.2925365, -84.2141078 42.2925801, -84.2140481 42.2925925, -84.2140407 42.2927309, -84.2142473 42.2927627, -84.2146147 42.2927647, -84.2147998 42.2927309, -84.21587 42.292727, -84.2162663 42.2927374, -84.2163233 42.2926655, -84.2163904 42.292596, -84.2164574 42.2925464, -84.2164601 42.2924135, -84.2162133 42.2924194, -84.2145256 42.2924259))","[{'key': 'amenity', 'value': 'parking'}, {'key': 'name', 'value': 'truck parking'}, {'key': 'parking', 'value': 'surface'}]"
15,42.6050079_-83.9589419_ts1,42.605_-83.959_ts1,"(42.6050079, -83.9589419)","POLYGON((-83.9589419 42.6050079, -83.9586678 42.6047705, -83.9585974 42.6047258, -83.9584955 42.6046865, -83.956378 42.6042277, -83.9564071 42.6043527, -83.95672 42.6045884, -83.95892 42.605074, -83.9589419 42.6050079))","[{'key': 'amenity', 'value': 'parking'}, {'key': 'hgv', 'value': 'yes'}, {'key': 'name', 'value': 'truck parking'}, {'key': 'parking', 'value': 'surface'}]"
16,-37.912796_145.2146885_ts1,-37.913_145.215_ts1,"(-37.912796, 145.2146885)","POLYGON((145.2146885 -37.912796, 145.2143895 -37.9130764, 145.2144418 -37.9135483, 145.2144568 -37.9137191, 145.2147626 -37.9134442, 145.2147878 -37.9136594, 145.2150994 -37.9133722, 145.2150183 -37.9125237, 145.2150149 -37.9124885, 145.2146885 -37.912796))","[{'key': 'amenity', 'value': 'parking'}, {'key': 'bus', 'value': 'no'}, {'key': 'hgv', 'value': 'yes'}, {'key': 'motorcar', 'value': 'no'}, {'key': 'name', 'value': 'Truck Parking'}, {'key': 'parking', 'value': 'surface'}, {'key': 'surface', 'value': 'concrete'}]"
17,44.322646_-87.8146888_ts1,44.323_-87.815_ts1,"(44.322646, -87.8146888)","POLYGON((-87.8146888 44.322646, -87.8141275 44.3227526, -87.814397 44.3229407, -87.8147489 44.3231249, -87.8147926 44.3231355, -87.815281 44.3232539, -87.8157874 44.3232907, -87.8160278 44.3232232, -87.8162746 44.3230925, -87.814912 44.3227565, -87.8146888 44.322646))","[{'key': 'amenity', 'value': 'parking'}, {'key': 'name', 'value': 'Truck Parking'}, {'key': 'parking', 'value': 'surface'}]"
18,42.7440032_-83.4867995_ts1,42.744_-83.487_ts1,"(42.7440032, -83.4867995)","POLYGON((-83.4867995 42.7440032, -83.4868757 42.7439273, -83.4865739 42.7436378, -83.4864869 42.7436139, -83.4857724 42.7433881, -83.4856562 42.7433514, -83.4854086 42.7432731, -83.4844588 42.742973, -83.4843664 42.7430568, -83.4845948 42.7433164, -83.4867995 42.7440032))","[{'key': 'amenity', 'value': 'parking'}, {'key': 'name', 'value': 'truck parking'}, {'key': 'parking', 'value': 'surface'}]"
19,40.2524442_-74.8666254_ts1,40.252_-74.867_ts1,"(40.2524442, -74.8666254)","POLYGON((-74.8666254 40.2524442, -74.8667871 40.2524081, -74.8669338 40.2523735, -74.8670955 40.2523283, -74.8672632 40.25227, -74.8674093 40.2522167, -74.8675475 40.2521604, -74.8676816 40.252098, -74.8678149 40.2520317, -74.8679645 40.2519516, -74.8678809 40.2518812, -74.867871 40.251887, -74.867658 40.251998, -74.867302 40.252142, -74.8670395 40.2522303, -74.866948 40.252261, -74.8667311 40.2523202, -74.8665235 40.2523642, -74.8666254 40.2524442))","[{'key': 'amenity', 'value': 'parking'}, {'key': 'name', 'value': 'Autos'}, {'key': 'parking', 'value': 'surface'}, {'key': 'source', 'value': 'Bing'}]"
20,-37.5900131_144.2444431_ts1,-37.59_144.244_ts1,"(-37.5900131, 144.2444431)","POLYGON((144.2444431 -37.5900131, 144.2445218 -37.5902578, 144.2445852 -37.5904552, 144.2445048 -37.5906465, 144.2443519 -37.5908951, 144.2442473 -37.5909185, 144.244199 -37.5910248, 144.2446603 -37.5911863, 144.2447542 -37.5911991, 144.2448561 -37.5911906, 144.2449527 -37.5911374, 144.2452182 -37.5906762, 144.2452156 -37.5905487, 144.2451539 -37.5903936, 144.2450519 -37.5902809, 144.2449125 -37.5901746, 144.2444431 -37.5900131))","[{'key': 'amenity', 'value': 'parking'}, {'key': 'name', 'value': 'truck parking'}, {'key': 'surface', 'value': 'asphalt'}]"
21,39.9965172_-78.2373755_ts1,39.997_-78.237_ts1,"(39.9965172, -78.2373755)","POLYGON((-78.2373755 39.9965172, -78.2373272 39.996435, -78.2369149 39.996212, -78.2369256 39.9960312, -78.2370866 39.9958586, -78.2359493 39.9953079, -78.2356052 39.9953788, -78.2353271 39.9952422, -78.2346128 39.9959994, -78.234645 39.9960446, -78.234973 39.9966189, -78.2365501 39.997375, -78.2373755 39.9965172))","[{'key': 'amenity', 'value': 'parking'}, {'key': 'name', 'value': 'Truck Parking'}, {'key': 'parking', 'value': 'surface'}]"
22,46.9892503_5.505286_ts1,46.989_5.505_ts1,"(46.9892503, 5.505286)","POLYGON((5.505286 46.9892503, 5.5053089 46.9892109, 5.5054203 46.9894145, 5.5054045 46.989442, 5.5047308 46.9906105, 5.5046029 46.9904246, 5.505286 46.9892503))","[{'key': 'access', 'value': 'yes'}, {'key': 'amenity', 'value': 'parking'}, {'key': 'capacity', 'value': '28'}, {'key': 'fee', 'value': 'no'}, {'key': 'hgv', 'value': 'designated'}, {'key': 'name', 'value': 'truck'}, {'key': 'parking', 'value': 'surface'}, {'key': 'surface', 'value': 'asphalt'}]"
23,51.1895659_11.2097947_ts1,51.19_11.21_ts1,"(51.1895659, 11.2097947)","POLYGON((11.2097947 51.1895659, 11.2098646 51.1895136, 11.2104361 51.1898629, 11.2104467 51.1907169, 11.2099105 51.1910612, 11.2098178 51.1910154, 11.2097947 51.1895659))","[{'key': 'access', 'value': 'private'}, {'key': 'amenity', 'value': 'parking'}, {'key': 'name', 'value': 'Truck PP'}, {'key': 'parking', 'value': 'surface'}]"
24,39.1315031_-81.547717_ts1,39.132_-81.548_ts1,"(39.1315031, -81.547717)","POLYGON((-81.547717 39.1315031, -81.5478149 39.1314636, -81.5476969 39.1313117, -81.5475842 39.1311234, -81.5475212 39.1310121, -81.5474354 39.1307905, -81.5473522 39.1307104, -81.5472154 39.1306439, -81.5471269 39.1305877, -81.5470062 39.1305939, -81.5470545 39.130802, -81.5471135 39.1310142, -81.5471926 39.1311765, -81.5473133 39.1313024, -81.5474461 39.1313991, -81.547717 39.1315031))","[{'key': 'amenity', 'value': 'parking'}, {'key': 'name', 'value': 'truck parking'}, {'key': 'parking', 'value': 'surface'}]"
25,39.1330178_-81.5493652_ts1,39.133_-81.549_ts1,"(39.1330178, -81.5493652)","POLYGON((-81.5493652 39.1330178, -81.5493733 39.1328524, -81.5493719 39.1326901, -81.5493532 39.132532, -81.549321 39.1323999, -81.5492579 39.1322813, -81.549152 39.1321762, -81.5490621 39.132118, -81.5488811 39.1319775, -81.5487872 39.1319952, -81.5488717 39.132197, -81.548932 39.13243, -81.5489683 39.1326319, -81.5489991 39.1327286, -81.5490514 39.1327993, -81.5492043 39.1329211, -81.549266 39.1329887, -81.5492754 39.1330251, -81.5493652 39.1330178))","[{'key': 'amenity', 'value': 'parking'}, {'key': 'name', 'value': 'truck parking'}, {'key': 'parking', 'value': 'surface'}]"
26,49.5417652_6.1169767_ts1,49.542_6.117_ts1,"(49.5417652, 6.1169767)","POLYGON((6.1169767 49.5417652, 6.1167782 49.5414439, 6.1168063 49.5411667, 6.1168973 49.541247, 6.1169681 49.5412672, 6.1171011 49.5412245, 6.1174831 49.5416185, 6.1175723 49.5418374, 6.1175656 49.5418909, 6.117501 49.5419123, 6.1170611 49.5417867, 6.1169767 49.5417652))","[{'key': 'access', 'value': 'permit'}, {'key': 'amenity', 'value': 'parking'}, {'key': 'name', 'value': 'Trucks-Bus'}]"
27,36.0309956_-77.842064_ts1,36.031_-77.842_ts1,"(36.0309956, -77.842064)","POLYGON((-77.842064 36.0309956, -77.8422114 36.0310426, -77.8422424 36.0310471, -77.8425421 36.0311074, -77.8425914 36.031114, -77.8426517 36.031118, -77.8426912 36.0311101, -77.8429468 36.0309831, -77.8433174 36.0307961, -77.8436465 36.0306382, -77.843917 36.030503, -77.8438862 36.0304394, -77.8438377 36.0304453, -77.8437687 36.0304346, -77.8434488 36.0303753, -77.8433798 36.0303658, -77.8433285 36.0303717, -77.8432845 36.0303812, -77.8431656 36.0304477, -77.842966 36.0305414, -77.8426387 36.03071, -77.842064 36.0309956))","[{'key': 'amenity', 'value': 'parking'}, {'key': 'name', 'value': 'Truck Parking'}]"
28,49.7578454_13.6166294_ts1,49.758_13.617_ts1,"(49.7578454, 13.6166294)","POLYGON((13.6166294 49.7578454, 13.6167451 49.7580598, 13.6157477 49.7579432, 13.6156296 49.7577282, 13.6166294 49.7578454))","[{'key': 'amenity', 'value': 'parking'}, {'key': 'capacity', 'value': '18'}, {'key': 'capacity:disabled', 'value': '0'}, {'key': 'fee', 'value': 'no'}, {'key': 'hgv', 'value': 'designated'}, {'key': 'name', 'value': 'TRUCK - LKW'}, {'key': 'parking', 'value': 'surface'}, {'key': 'parking:orientation', 'value': 'diagonal'}, {'key': 'surface', 'value': 'asphalt'}]"
29,45.8832459_-84.7458016_ts1,45.883_-84.746_ts1,"(45.8832459, -84.7458016)","POLYGON((-84.7458016 45.8832459, -84.7457456 45.882897, -84.7455283 45.8827424, -84.7453422 45.882594, -84.7451619 45.8824167, -84.7449721 45.8821718, -84.7448854 45.8821892, -84.7447733 45.8825102, -84.7450169 45.8827276, -84.7452704 45.8829401, -84.7455359 45.883107, -84.7458016 45.8832459))","[{'key': 'amenity', 'value': 'parking'}, {'key': 'name', 'value': 'truck parking'}, {'key': 'parking', 'value': 'surface'}]"
30,51.5910814_7.0264308_ts1,51.591_7.026_ts1,"(51.5910814, 7.0264308)","POLYGON((7.0264308 51.5910814, 7.0263967 51.5909822, 7.0263367 51.5908078, 7.0262971 51.5906926, 7.0262684 51.5906093, 7.0262592 51.5905773, 7.0270692 51.5904752, 7.0273262 51.5912018, 7.0265094 51.5913102, 7.0264308 51.5910814))","[{'key': 'access', 'value': 'private'}, {'key': 'amenity', 'value': 'parking'}, {'key': 'name', 'value': 'Truck Parkplatz Sabic'}, {'key': 'parking', 'value': 'surface'}]"
31,51.5159507_6.8122348_ts1,51.516_6.812_ts1,"(51.5159507, 6.8122348)","POLYGON((6.8122348 51.5159507, 6.8122785 51.5159096, 6.8123689 51.5157946, 6.8133625 51.5154437, 6.8131613 51.5156761, 6.8122737 51.5159913, 6.8122348 51.5159507))","[{'key': 'access', 'value': 'private'}, {'key': 'amenity', 'value': 'parking'}, {'key': 'name', 'value': 'Truck Parkplatz Ausfahrt'}, {'key': 'parking', 'value': 'surface'}]"
32,46.0439416_4.7283616_ts1,46.044_4.728_ts1,"(46.0439416, 4.7283616)","POLYGON((4.7283616 46.0439416, 4.7280026 46.0437907, 4.7275309 46.0425549, 4.7279227 46.042706, 4.7280544 46.0430217, 4.7282868 46.043699, 4.7283616 46.0439416))","[{'key': 'access', 'value': 'yes'}, {'key': 'amenity', 'value': 'parking'}, {'key': 'capacity', 'value': '20'}, {'key': 'fee', 'value': 'no'}, {'key': 'hgv', 'value': 'designated'}, {'key': 'name', 'value': 'truck'}, {'key': 'parking', 'value': 'surface'}, {'key': 'surface', 'value': 'asphalt'}]"
33,41.2404527_-95.9091592_ts1,41.24_-95.909_ts1,"(41.2404527, -95.9091592)","POLYGON((-95.9091592 41.2404527, -95.9091828 41.2397283, -95.9075708 41.2396739, -95.9074293 41.2398426, -95.9072078 41.2401041, -95.9071823 41.2401431, -95.9073643 41.240406, -95.9091592 41.2404527))","[{'key': 'amenity', 'value': 'parking'}, {'key': 'name', 'value': 'Truck/Trailer Parking'}, {'key': 'parking', 'value': 'surface'}, {'key': 'source', 'value': 'bing'}]"
34,41.7828522_-87.9092461_ts1,41.783_-87.909_ts1,"(41.7828522, -87.9092461)","POLYGON((-87.9092461 41.7828522, -87.9092505 41.7836907, -87.9094273 41.7838662, -87.9093982 41.7830247, -87.9092461 41.7828522))","[{'key': 'amenity', 'value': 'parking'}, {'key': 'name', 'value': 'Truck Parking'}]"
35,41.1961125_-79.9761564_ts1,41.196_-79.976_ts1,"(41.1961125, -79.9761564)","POLYGON((-79.9761564 41.1961125, -79.9761241 41.1961264, -79.9760378 41.196138, -79.975566 41.1961096, -79.9754401 41.1961021, -79.9754031 41.1963385, -79.9761518 41.1964058, -79.9761081 41.196662, -79.9761054 41.1967437, -79.9760849 41.1968389, -79.9760527 41.1969534, -79.9760478 41.1969738, -79.9760622 41.197023, -79.9776397 41.1971394, -79.9777119 41.1966348, -79.9777274 41.1964586, -79.9777245 41.196396, -79.9776954 41.1963012, -79.9776479 41.1962554, -79.9775528 41.1962144, -79.976178 41.1960939, -79.9761564 41.1961125))","[{'key': 'amenity', 'value': 'parking'}, {'key': 'name', 'value': 'Truck Parking'}, {'key': 'park_ride', 'value': 'no'}, {'key': 'parking', 'value': 'surface'}, {'key': 'surface', 'value': 'asphalt'}]"
36,47.2226935_5.0117761_ts1,47.223_5.012_ts1,"(47.2226935, 5.0117761)","POLYGON((5.0117761 47.2226935, 5.0117183 47.2226359, 5.0112694 47.2225868, 5.0111927 47.2225376, 5.0106847 47.2220886, 5.0111213 47.2220969, 5.0112192 47.2217992, 5.0118702 47.2224046, 5.0118324 47.222677, 5.0118144 47.2227227, 5.0117761 47.2226935))","[{'key': 'amenity', 'value': 'parking'}, {'key': 'hgv', 'value': 'designated'}, {'key': 'name', 'value': 'Parking Trucks'}, {'key': 'parking', 'value': 'surface'}]"
37,52.4198107_-1.679045_ts1,52.42_-1.679_ts1,"(52.4198107, -1.679045)","POLYGON((-1.679045 52.4198107, -1.6813238 52.4199081, -1.6813181 52.4194895, -1.6818374 52.4194826, -1.6818758 52.41946, -1.6817424 52.4188294, -1.6814929 52.41853, -1.6810852 52.4186216, -1.6808571 52.4188459, -1.6804737 52.4188817, -1.6804442 52.4184646, -1.6792105 52.4184966, -1.6793482 52.418904, -1.6792113 52.4189212, -1.6791602 52.41877, -1.6788614 52.4188075, -1.6787748 52.4185514, -1.6781748 52.418664, -1.6787375 52.4192337, -1.6789835 52.4196665, -1.679045 52.4198107))","[{'key': 'amenity', 'value': 'parking'}, {'key': 'name', 'value': 'Lincoln Farm Truck Stop'}, {'key': 'parking', 'value': 'surface'}]"
38,47.0637965_14.7004886_ts1,47.064_14.7_ts1,"(47.0637965, 14.7004886)","POLYGON((14.7004886 47.0637965, 14.7008979 47.063954, 14.7014097 47.0643162, 14.7013539 47.0644838, 14.7006834 47.0640545, 14.7003695 47.0642993, 14.7004178 47.0643559, 14.7001961 47.0645572, 14.6998443 47.0643347, 14.7004886 47.0637965))","[{'key': 'amenity', 'value': 'parking'}, {'key': 'fee', 'value': 'no'}, {'key': 'name', 'value': 'AL-KO LKW-Warteplatz,Truck Park'}, {'key': 'park_ride', 'value': 'no'}, {'key': 'parking', 'value': 'surface'}, {'key': 'supervised', 'value': 'no'}]"
39,49.5405072_6.1159442_ts1,49.541_6.116_ts1,"(49.5405072, 6.1159442)","POLYGON((6.1159442 49.5405072, 6.1153935 49.5410808, 6.1152521 49.5412389, 6.1152814 49.5413519, 6.1152048 49.541379, 6.115036 49.5413071, 6.1145521 49.5411457, 6.1143827 49.5410838, 6.1142968 49.5410068, 6.1142721 49.5409428, 6.1142658 49.5409023, 6.114284 49.5408538, 6.114379 49.5407479, 6.1145565 49.5404926, 6.1149816 49.540262, 6.1152218 49.5401764, 6.1154499 49.5401125, 6.1158957 49.5400275, 6.1159326 49.5400826, 6.1159342 49.5402062, 6.1159361 49.5403458, 6.1159442 49.5405072))","[{'key': 'amenity', 'value': 'parking'}, {'key': 'hgv', 'value': 'designated'}, {'key': 'name', 'value': 'Truck-Bus'}]"
40,52.8569086_5.0215865_ts1,52.857_5.022_ts1,"(52.8569086, 5.0215865)","POLYGON((5.0215865 52.8569086, 5.0215071 52.8561856, 5.0216937 52.8563126, 5.0217968 52.8570809, 5.0215865 52.8569086))","[{'key': 'amenity', 'value': 'parking'}, {'key': 'name', 'value': 'Trucks'}, {'key': 'parking', 'value': 'surface'}]"
41,51.6195595_7.7792098_ts1,51.62_7.779_ts1,"(51.6195595, 7.7792098)","POLYGON((7.7792098 51.6195595, 7.7809543 51.6199058, 7.7808313 51.6201328, 7.7805361 51.6206779, 7.7788116 51.6203083, 7.7792098 51.6195595))","[{'key': 'access', 'value': 'private'}, {'key': 'amenity', 'value': 'parking'}, {'key': 'name', 'value': 'Truck PP'}]"
